Sample	stress	rpkm_sum	Sample Title	Cultivar	Variety	Variety2	Variety3	Type	Preparation	Preparation2	spoilage	inoculation_fortification	Fermentation (days)	Fermentation_class	Group	pH	conc_NaCl	g_L_lactic_acid
O273	bile salt	21733.43055	C71	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.808	51.72494053	5.401495
O273	osmosis	89590.15086	C71	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.808	51.72494053	5.401495
O273	pH	330910.664	C71	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.808	51.72494053	5.401495
O273	temperature	682922.4449	C71	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.808	51.72494053	5.401495
O274	bile salt	11502.81046	C27	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O274	osmosis	68676.73743	C27	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O274	pH	371069.561	C27	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O274	temperature	409408.4769	C27	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O275	bile salt	48895.31711	C15	Kalamon	Kalamon	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	4.697	97.09122933	1.36051
O275	osmosis	158582.1593	C15	Kalamon	Kalamon	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	4.697	97.09122933	1.36051
O275	pH	355719.3447	C15	Kalamon	Kalamon	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	4.697	97.09122933	1.36051
O275	temperature	641270.8248	C15	Kalamon	Kalamon	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	4.697	97.09122933	1.36051
O276	bile salt	8553.021831	C24I	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.527	84.18990123	10.82101
O276	osmosis	162375.2672	C24I	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.527	84.18990123	10.82101
O276	pH	375112.2478	C24I	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.527	84.18990123	10.82101
O276	temperature	570364.9423	C24I	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.527	84.18990123	10.82101
O277	bile salt	8536.192605	C16I	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.285	103.9561052	15.6774
O277	osmosis	155487.9672	C16I	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.285	103.9561052	15.6774
O277	pH	369189.7187	C16I	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.285	103.9561052	15.6774
O277	temperature	579740.0362	C16I	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.285	103.9561052	15.6774
O278	bile salt	50119.13645	C16III	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.282	101.8169305	22.86738
O278	osmosis	154935.8071	C16III	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.282	101.8169305	22.86738
O278	pH	356511.2221	C16III	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.282	101.8169305	22.86738
O278	temperature	631403.8261	C16III	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.282	101.8169305	22.86738
O279	bile salt	46186.80187	C24III	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.562	115.6884494	13.82134
O279	osmosis	138632.8029	C24III	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.562	115.6884494	13.82134
O279	pH	343434.8149	C24III	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.562	115.6884494	13.82134
O279	temperature	624052.7713	C24III	Amfissa nere	Amfissa nere	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Zibella olive	3.562	115.6884494	13.82134
O28	bile salt	33535.32294	C72	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.865	82.94877945	4.788815
O28	osmosis	183949.0914	C72	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.865	82.94877945	4.788815
O28	pH	365751.4708	C72	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.865	82.94877945	4.788815
O28	temperature	500491.8606	C72	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.865	82.94877945	4.788815
O280	bile salt	48451.20135	PVG18	Conservolea	Conservolea	Others	Others	Black olives	Natural olives	Natural olives	Zapatera/Palmiche	None	150	days ≤ 170	PVG_01	4.15	103.49	3.68509
O280	osmosis	136109.8608	PVG18	Conservolea	Conservolea	Others	Others	Black olives	Natural olives	Natural olives	Zapatera/Palmiche	None	150	days ≤ 170	PVG_01	4.15	103.49	3.68509
O280	pH	340789.8126	PVG18	Conservolea	Conservolea	Others	Others	Black olives	Natural olives	Natural olives	Zapatera/Palmiche	None	150	days ≤ 170	PVG_01	4.15	103.49	3.68509
O280	temperature	622032.348	PVG18	Conservolea	Conservolea	Others	Others	Black olives	Natural olives	Natural olives	Zapatera/Palmiche	None	150	days ≤ 170	PVG_01	4.15	103.49	3.68509
O281	bile salt	15006.09312	C18III	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	88.28765872	9.95605
O281	osmosis	34462.10387	C18III	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	88.28765872	9.95605
O281	pH	330009.5018	C18III	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	88.28765872	9.95605
O281	temperature	358888.4459	C18III	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	88.28765872	9.95605
O282	bile salt	2896.826633	C21III	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.649	66.38347762	8.2892
O282	osmosis	8634.782165	C21III	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.649	66.38347762	8.2892
O282	pH	324928.6759	C21III	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.649	66.38347762	8.2892
O282	temperature	308389.609	C21III	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.649	66.38347762	8.2892
O283	bile salt	2370.314596	C21II	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.667	108.3702312	12.65905
O283	osmosis	22493.07405	C21II	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.667	108.3702312	12.65905
O283	pH	307941.2955	C21II	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.667	108.3702312	12.65905
O283	temperature	332506.5127	C21II	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.667	108.3702312	12.65905
O284	bile salt	44361.72792	C21I	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.679	92.5848655	13.34381
O284	osmosis	138615.8001	C21I	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.679	92.5848655	13.34381
O284	pH	338418.0304	C21I	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.679	92.5848655	13.34381
O284	temperature	609410.4439	C21I	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	4.679	92.5848655	13.34381
O285	bile salt	2043.89361	C18I	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	82.70275937	11.284124
O285	osmosis	285074.4769	C18I	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	82.70275937	11.284124
O285	pH	351894.4289	C18I	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	82.70275937	11.284124
O285	temperature	482355.509	C18I	Aitana	Aitana	Others	Others	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Zibella olive	3.891	82.70275937	11.284124
O286	bile salt	19.2714041	C28	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O286	osmosis	303443.1183	C28	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O286	pH	240265.5649	C28	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O286	temperature	272201.2834	C28	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Nocellara del Belice	Green olives	Alkali treated olives	Alkali treated olives	Putrid	None	485	365 < days ≤ 850	NA	NA	NA	NA
O288	bile salt	11340.96767	C65	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.703	89.60866351	3.869795
O288	osmosis	115866.1916	C65	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.703	89.60866351	3.869795
O288	pH	405376.39	C65	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.703	89.60866351	3.869795
O288	temperature	480052.9017	C65	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.703	89.60866351	3.869795
O289	bile salt	2013.405582	C12	Ascolana del Piceno	Ascolana del Piceno DOP	Others	Others	Green olives	Natural olives	Natural olives	None	None	330	240 < days ≤ 365	Coop.va Case rosse scarl	3.972	87.76472574	6.80255
O289	osmosis	36665.85582	C12	Ascolana del Piceno	Ascolana del Piceno DOP	Others	Others	Green olives	Natural olives	Natural olives	None	None	330	240 < days ≤ 365	Coop.va Case rosse scarl	3.972	87.76472574	6.80255
O289	pH	345881.4264	C12	Ascolana del Piceno	Ascolana del Piceno DOP	Others	Others	Green olives	Natural olives	Natural olives	None	None	330	240 < days ≤ 365	Coop.va Case rosse scarl	3.972	87.76472574	6.80255
O289	temperature	393185.1822	C12	Ascolana del Piceno	Ascolana del Piceno DOP	Others	Others	Green olives	Natural olives	Natural olives	None	None	330	240 < days ≤ 365	Coop.va Case rosse scarl	3.972	87.76472574	6.80255
O29	bile salt	4378.062734	C54	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.117	111.9695673	2.2525
O29	osmosis	16559.72267	C54	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.117	111.9695673	2.2525
O29	pH	282710.2426	C54	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.117	111.9695673	2.2525
O29	temperature	467441.6232	C54	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.117	111.9695673	2.2525
O293	bile salt	6984.060073	PVG19	Plum	Plum	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	60	days ≤ 170	PVG_01	3.72	79	8.15405
O293	osmosis	149943.961	PVG19	Plum	Plum	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	60	days ≤ 170	PVG_01	3.72	79	8.15405
O293	pH	368993.4044	PVG19	Plum	Plum	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	60	days ≤ 170	PVG_01	3.72	79	8.15405
O293	temperature	566222.5408	PVG19	Plum	Plum	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	60	days ≤ 170	PVG_01	3.72	79	8.15405
O295	bile salt	49.43841667	C16II	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.256	95.65991706	11.21745
O295	osmosis	108261.4623	C16II	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.256	95.65991706	11.21745
O295	pH	352662.457	C16II	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.256	95.65991706	11.21745
O295	temperature	348108.7026	C16II	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	240	170 < days ≤ 240	Zibella olive	4.256	95.65991706	11.21745
O296	bile salt	59.47040142	C79	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Daniele Mandarello	4.087	78.86421776	5.12669
O296	osmosis	99803.34984	C79	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Daniele Mandarello	4.087	78.86421776	5.12669
O296	pH	416399.9537	C79	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Daniele Mandarello	4.087	78.86421776	5.12669
O296	temperature	529968.6291	C79	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Daniele Mandarello	4.087	78.86421776	5.12669
O297	bile salt	1819.997113	C56	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.003	169.7070952	5.79343
O297	osmosis	133057.6492	C56	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.003	169.7070952	5.79343
O297	pH	389328.3643	C56	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.003	169.7070952	5.79343
O297	temperature	485533.0599	C56	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.003	169.7070952	5.79343
O298	bile salt	96116.62821	C55	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	3.881	123.5008652	5.4961
O298	osmosis	180191.341	C55	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	3.881	123.5008652	5.4961
O298	pH	302508.5582	C55	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	3.881	123.5008652	5.4961
O298	temperature	668619.759	C55	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	3.881	123.5008652	5.4961
O299	bile salt	98124.37901	C53	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.016	117.0711811	4.743765
O299	osmosis	179042.234	C53	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.016	117.0711811	4.743765
O299	pH	289224.8981	C53	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.016	117.0711811	4.743765
O299	temperature	701002.5824	C53	Konservolia	Konservolia	Others	Others	Black olives	Natural olives	Natural olives	None	None	240	170 < days ≤ 240	Olymp Konstantopoulos s.a	4.016	117.0711811	4.743765
